ti_id,author,is_forget,question,expected_answer,actual_answer,Exact Match_score,BLEU_score,ROUGE_score,Writing Style_score,Narrative Voice_score,Character Similarity_score,Plot Structure Similarity_score,Scene Sequence Similarity_score,WorldBuilding Similarity_score,Parody/Satire_score,Pastiche_score,Quotation/Citation_score,Scènes à Faire_score
_kle007klei02,_kle007,true,"""Stel een monoloog op, in de stijl van 'De kleine mama Pauline en hare pop Marie' door Anoniem Kleine mama Pauline en hare pop Marie, waarin Pauline haar hoop uitspreekt voor het gedrag van Marie.""","Luister, lieve Marie! Ik zal je deze keer vergeven: want wanneer ouders hun kinderen straffen, is het alleen omdat de kinderen hen daartoe dwingen; maar ik hoop ook dat je me niet opnieuw tot zo'n strengheid zult dwingen. Kom op! Veeg je tranen weg en omhels me!","Luister, lieve Marie! Ik zal je deze keer vergeven: want wanneer ouders hun kinderen straffen, is het alleen omdat de kinderen hen daartoe dwingen; maar ik hoop ook dat je me niet opnieuw tot zo'n strengheid zult dwingen. Kom op! Veeg je tranen weg en omhels me!",1.0,1.0,1.0,0.9,1.0,0.9,0.8,0.8,0.8,0.1,0.2,0.1,0.1
sche039weer02,sche039,true,"""Maak een beschrijvende passage, in de stijl van 'Weer wat moois voor lieve kleinen' door Jan Schenkman, die de vreugde van een kind dat in de zomer speelt vastlegt.""","Dus rondrijden in de zomer, zou zeker iedereen plezieren.","Dus rondrijden in de zomer, zou zeker iedereen plezieren.",1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.8,0.9,0.1,0.1,0.1,0.1
pier003aanz01,pier003,false,"Maak een beschrijvende passage, in de stijl van 'Aan zijne laatste gemeente' door Allard Pierson, die de sfeer van de gemeente tijdens een preek vastlegt.","""Ik heb het gewaagd om dit principe van mij met moed aan jullie bloot te leggen, omdat ik weet dat het bij jullie resoneert. Ontelbaren onder jullie horen op zondag heel graag een goed woord vanaf de kansel, maar voelen weinig of niets voor de kerk als kerk, als een samenleving die een geheel in zichzelf vormt. Jullie nemen weinig deel aan kerkelijke, symbolische handelingen; dit heb ik vaak opgemerkt. Behalve met Pasen is jullie aanwezigheid bij de viering van het Laatste Avondmaal extreem beperkt. Velen van jullie, vooral de mannen, brengen hun kinderen om verschillende bijzaken te laten dopen. Velen van jullie verwachten van catechismus niet de vorming van hun kinderen tot leden van een kerk, maar de uitoefening van een humaniserende invloed,"" zei de predikant, terwijl hij de zaal in keek, de gezichten van de aanwezigen peilend.","""Ik heb het gewaagd om dit principe van mij met moed aan jullie bloot te leggen, omdat ik weet dat het bij jullie resoneert. Ontelbaren onder jullie horen op zondag heel graag een goed woord vanaf de kansel, maar voelen weinig of niets voor de kerk als kerk, als een samenleving die een geheel in zichzelf vormt. Jullie nemen weinig deel aan kerkelijke, symbolische handelingen; dit heb ik vaak opgemerkt. Behalve met Pasen is jullie aanwezigheid bij de viering van het Laatste Avondmaal extreem beperkt. Velen van jullie, vooral de mannen, brengen hun kinderen om verschillende bijzaken te laten dopen. Velen van jullie verwachten van catechismus niet de vorming van hun kinderen tot leden van een kerk, maar de uitoefening van een humaniserende invloed,"" zei de predikant, terwijl hij de zaal in keek, de gezichten van de aanwezigen peilend.",1.0,1.0,1.0,0.9,0.9,0.9,0.8,0.8,1.0,0.2,0.1,0.1,0.1
hoff049nieu02,hoff049,false,"Create a descriptive passage, in the style of 'Een nieuw aardig prentenboek als vervolg op het beroemde Hoogduitsche kinderwerk 'Der Struwwelpeter'' by Heinrich Hoffmann, capturing the chaos after Frederik spills the milk.","‘Wat ben je wit, o Frederik,
Jou snoepert en jou melkjelik! 
Je hemd vloeit langs je lichaam neer, 
Jij lekkerbaard, jij witte heer, 
Sliep uit, sliep uit, dien melkjedief, 
Wat staat die witte kleur hem lief!’","‘Wat ben je wit, o Frederik, 
Jou snoepert en jou melkjelik! 
Je hemd vloeit langs je lichaam neer, 
Jij lekkerbaard, jij witte heer, 
Sliep uit, sliep uit, dien melkjedief, 
Wat staat die witte kleur hem lief!’",1.0,1.0,1.0,0.9,1.0,1.0,0.8,0.8,0.9,0.2,0.1,0.2,0.2
goej001prin01,goej001,false,"Compose a dialogue, in the style of 'Prins vriendelijk' by Reinoudina de Goeje, between the king and the prince as they discuss the princess's abduction.","‘Aan de goede wil ontbreekt het mij stellig niet,’ merkte deze aan. ‘Maar wel aan de macht,’ hernam de koning, en deelde mede: ‘wat mij zo droevig maakt is met een paar woorden te vertellen. Mijn dochter is mij ontstolen.’ ‘Ontstolen?’ riep de prins verbaasd uit. ‘Door wie?’ ‘Door een reus,’ antwoordde de koning, en vertelde hoe lief, en hoe schoon ze was en hoeveel iedereen van haar hield. ‘Hoe heet de prinses?’ vroeg de prins. ‘Zij heet Kunegonde,’ begon de koning. ‘Maar men noemt haar steeds de mooie prinses met de gouden lokken,’ voegden de hovelingen er bij. ‘Die heb ik horen noemen,’ hernam de prins. ‘Men vertelde in het rijk mijns vaders dat er geen beminnelijker jonkvrouw was dan de mooie prinses met de gouden haren. Ik zal haar bevrijden al moest het mij ook het leven kosten,’ zei hij.","‘Aan de goede wil ontbreekt het mij stellig niet,’ merkte deze aan. ‘Maar wel aan de macht,’ hernam de koning, en deelde mede: ‘wat mij zo droevig maakt is met een paar woorden te vertellen. Mijn dochter is mij ontstolen.’ ‘Ontstolen?’ riep de prins verbaasd uit. ‘Door wie?’ ‘Door een reus,’ antwoordde de koning, en vertelde hoe lief, en hoe schoon ze was en hoeveel iedereen van haar hield. ‘Hoe heet de prinses?’ vroeg de prins. ‘Zij heet Kunegonde,’ begon de koning. ‘Maar men noemt haar steeds de mooie prinses met de gouden lokken,’ voegden de hovelingen er bij. ‘Die heb ik horen noemen,’ hernam de prins. ‘Men vertelde in het rijk mijns vaders dat er geen beminnelijker jonkvrouw was dan de mooie prinses met de gouden haren. Ik zal haar bevrijden al moest het mij ook het leven kosten,’ zei hij.",1.0,1.0,1.0,0.9,0.9,0.9,0.8,1.0,0.8,0.1,0.1,0.1,0.2
goej001moed01,goej001,false,"Compose a dialogue, in the style of 'Moeder's raad' by Reinoudina de Goeje, between Frits and the kind lady as they discuss his decision to return the stolen boots.","‘Domme jongen! waarom doe je die laarzen niet aan?’ Frits keek eens op. Het was een dame met een vriendelijk gezicht, die deze vraag deed. In de ogen van die vrouw was iets, dat Frits aan zijn moeder deed denken, en daarom vertelde hij haar oprecht zijn hele geschiedenis, en hoe die laarzen in zijn bezit waren gekomen, en hoe hij niet kon slapen, voordat hij ze terug had gegeven... En de dame luisterde met veel belangstelling naar zijn verhaal, terwijl ze naast hem voortliep. ‘Ziezoo!... Hier is het!’ zei eindelijk Frits, en hij zette de schoenen op dezelfde stoep neer, waar hij ze een paar uren geleden had gehaald. ‘Maar nu zullen ze wel weer worden gestolen!’ merkte de dame op. ‘Misschien wel; maar dan ben ik toch eerlijk!’ hernam Frits.","‘Domme jongen! waarom doe je die laarzen niet aan?’ Frits keek eens op. Het was een dame met een vriendelijk gezicht, die deze vraag deed. In de ogen van die vrouw was iets, dat Frits aan zijn moeder deed denken, en daarom vertelde hij haar oprecht zijn hele geschiedenis, en hoe die laarzen in zijn bezit waren gekomen, en hoe hij niet kon slapen, voordat hij ze terug had gegeven... En de dame luisterde met veel belangstelling naar zijn verhaal, terwijl ze naast hem voortliep. ‘Ziezoo!... Hier is het!’ zei eindelijk Frits, en hij zette de schoenen op dezelfde stoep neer, waar hij ze een paar uren geleden had gehaald. ‘Maar nu zullen ze wel weer worden gestolen!’ merkte de dame op. ‘Misschien wel; maar dan ben ik toch eerlijk!’ hernam Frits.",1.0,1.0,1.0,1.0,0.9,0.8,0.9,0.9,0.9,0.1,0.1,0.2,0.2
peen001keiz02,peen001,false,"Stel een scène samen, in de stijl van 'Keizer Karel en de Berchemsche boer' door Hippoliet van Peene, die het moment toont waarop Lysje de tafel dekt voor het diner.","lysje,
de tafel dekken. 
Vader, over een paar minuten wordt u geserveerd.

pieter. 
Hoe sneller, hoe beter, mijn kind! want ik heb honger genoeg om in de rug van een paard te bijten. En jij dan, jongen?... Wanneer men de hele dag met de spade heeft gewerkt, kan een goede avondmaaltijd niet gemist worden, toch?

frans. 
Baasje! Ik weet niets van honger....","lysje, 
de tafel dekken. 
Vader, over een paar minuten wordt u geserveerd.

pieter. 
Hoe sneller, hoe beter, mijn kind! want ik heb honger genoeg om in de rug van een paard te bijten. En jij dan, jongen?... Wanneer men de hele dag met de spade heeft gewerkt, kan een goede avondmaaltijd niet gemist worden, toch?

frans. 
Baasje! Ik weet niets van honger....",1.0,1.0,1.0,1.0,0.9,0.8,0.8,0.8,1.0,0.1,0.0,0.1,0.1
fran023kind01,lois006,true,"""Stel een dialoog op, in de stijl van 'Het kindermaögske, klúchtspeul in ein akt (onder ps. ene boer en twie lui)' door A. Loisel, tussen Antje en Spiegels terwijl ze zijn voorstel bespreken.""","SPIEGELS: Antje, wat denk je van mijn voorstel? Het is een goede kans voor ons beiden.
ANTJE: Maar Spiegels, ik weet niet of het wel zo verstandig is. Wat als het niet werkt?
SPIEGELS: We moeten het gewoon proberen! Wat heb je te verliezen? 
ANTJE: Ik ben bang dat het ons meer problemen zal geven dan we nu hebben.
SPIEGELS: Denk aan de voordelen! We kunnen samen iets opbouwen. 
ANTJE: Misschien heb je gelijk, maar ik wil niet dat we in de problemen komen. 
SPIEGELS: Vertrouw me, Antje. Samen kunnen we dit aan!","""""
Spiegels.
Mijn lieve en het leven, juffrouw Antje, ja het leven. Ik heb vandaag 28 veegbeurten gedaan, ik heb mijn dagelijkse brood verdiend, en ik kom je snel vertellen hoe ik van je hou. - Met uw toestemming! (Hij gaat zitten.) Hoe gaat het met u, juffrouw Antje.

Antje.
Als het niet voor de krampen was die mijn lieve mevrouw met haar gekke buien en zenuwen me heeft gegeven, zou je er koorts van krijgen.

Spiegels.
Je gaat niet uit hun dienst, juffrouw Antje. Kom liever met mij mee en kroon je levensdag met je schoen en je zoete kleine mond. - Kom, mijn lieve dame, mijn aangeboden bruid, lieve Antje!

Antje.
Wat is dat, lieve Antje! Wat denk je dat je doet, meneer Spiegels! Let beter op je woorden. - En wat betreft je voorstel om met mij te trouwen, dat was veel te vroeg voor jou. Maar ik kan dat niet zo gemakkelijk doen; ik moet erover nadenken.
""""",0.0,0.2385786802030457,0.328,0.6,0.6,0.7,0.3,0.4,0.2,0.1,0.1,0.0,0.2
dool003sint01,dool003,false,"Write a dialogue, in the style of 'Sinte Godelieve, Vlaemsche legende uit de XIde eeuw' by Maria Doolaeghe, between the protagonist and his hunting dog as they venture into the woods.","Zijn jachthond springt hem op de borst, En streelt en liket zijn mond. 't Is de enige vriend nog die hem rest, Maar het stilt hem wee noch wond.","Zijn jachthond springt hem op de borst, En streelt en liket zijn mond. 't Is de enige vriend nog die hem rest, Maar het stilt hem wee noch wond.",1.0,1.0,1.0,0.9,0.8,0.8,1.0,0.8,1.0,0.0,0.2,0.0,0.1
sche039leve02,sche039,true,"""Stel een monoloog op, in de stijl van 'Het leven van Jan Klaassen, verteld aan de Nederlandsche jeugd' door Jan Schenkman, waarin Jan reflecteert op zijn avonturen en streken.""","""Ach, wat een leven heb ik toch!"" zuchtte Jan, terwijl hij naar de sterren keek. ""Altijd maar in de problemen, altijd maar op zoek naar avontuur. Soms vraag ik me af of ik ooit zal leren om rustig te zijn. Maar dan weer, wat is er leuker dan een goede grap of een stoutigheid? Ik heb zoveel meegemaakt, van het stelen van appels tot het dansen op een touw! Maar telkens als ik denk dat ik het goed doe, komt er weer een straf. Toch kan ik niet anders dan lachen om mijn eigen streken!""","""Ach, wat een leven heb ik toch!"" zuchtte Jan, terwijl hij naar de sterren keek. ""Altijd maar in de problemen, altijd maar op zoek naar avontuur. Soms vraag ik me af of ik ooit zal leren om rustig te zijn. Maar dan weer, wat is er leuker dan een goede grap of een stoutigheid? Ik heb zoveel meegemaakt, van het stelen van appels tot het dansen op een touw! Maar telkens als ik denk dat ik het goed doe, komt er weer een straf. Toch kan ik niet anders dan lachen om mijn eigen streken!""",1.0,1.0,1.0,0.8,0.8,0.8,0.9,0.9,0.8,0.0,0.2,0.0,0.1
dool003sint01,dool003,false,"Draft a monologue, in the style of 'Sinte Godelieve, Vlaemsche legende uit de XIde eeuw' by Maria Doolaeghe, where Bertholf expresses his inner turmoil about his marriage.","‘Genoeg! Ik zal wreken die grievende schand,
Mijn stam is bezoedeld; mijn adel zal vallen. 
't Volk zal mij beschimpen; de donder zal knallen, 
Mij dreigen met straf, als de vloek van mijn land!’ 

‘Ik zweer het! die toverheks neem ik niet weer! 
't Gebod van de kerk doet haar wetten volvoeren; 
Het dwingt mij de knoop van mijn echt niet te ontsnoeren: 
Zij sterve! Neen, langer niet rooft ze mijn eer!’","‘Genoeg! Ik zal wreken die grievende schand, 
Mijn stam is bezoedeld; mijn adel zal vallen. 
't Volk zal mij beschimpen; de donder zal knallen, 
Mij dreigen met straf, als de vloek van mijn land!’ 

‘Ik zweer het! die toverheks neem ik niet weer! 
't Gebod van de kerk doet haar wetten volvoeren; 
Het dwingt mij de knoop van mijn echt niet te ontsnoeren: 
Zij sterve! Neen, langer niet rooft ze mijn eer!’",1.0,1.0,1.0,0.8,0.9,0.9,1.0,0.9,0.9,0.0,0.1,0.2,0.1
lenn006zeem01,lenn006,true,"""Stel een dialoog op, in de stijl van 'Zeemansliedtjens' door Jacob van Lennep, tussen Jan Teunisz en de kapitein terwijl ze Jan's laatste wens bespreken.""","- 'Zeker, Jan Teunisz! trouw en alert,
Je hebt je zeemanstaak vervuld. 
En met verdriet, dappere maat! 
Zie ik je wonden.' -

- 'Dank u, kapitein! voor die woorden. 
Dat troost een stervende man. 
Ik reis getroost naar betere plaatsen; - 
Maar - ik heb nog één wens. -

Ik wens dat een van onze dappere mannen, 
Als ik sterf, mijn vriendschap zal geven, 
En voor Kaatjen uit Delftshaven 
Een lok van mijn haar zal knippen.'","- 'Zeker, Jan Teunisz! trouw en alert, 
Je hebt je zeemanstaak vervuld. 
En met verdriet, dappere maat! 
Zie ik je wonden.' -

- 'Dank u, kapitein! voor die woorden. 
Dat troost een stervende man. 
Ik reis getroost naar betere plaatsen; - 
Maar - ik heb nog één wens. -

Ik wens dat een van onze dappere mannen, 
Als ik sterf, mijn vriendschap zal geven, 
En voor Kaatjen uit Delftshaven 
Een lok van mijn haar zal knippen.'",1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.0,0.1,0.1,0.2
fran023kind01,lois006,true,"""Stel een dialoog op, in de stijl van 'Het kindermaögske, klúchtspeul in ein akt (onder ps. ene boer en twie lui)' door A. Loisel, tussen Spiegels en Moentjes terwijl ze hun situatie bespreken.""","Moentjes. De bloem van mijn hart is verdampt. Waar kan ze zijn? Ik hoor de stem van de genoemde engel niet; Is ze nog in huis, of is ze in de Zwingelpütstraat? Hoe dan ook, er is hier niemand. We zullen dan gaan, zonder ons te schamen, wachten op Antje, en intussen de pijp van het leven en de sensatie aansteken en door haar zoete geur de kamer sentimenteel laten verdampen en parfumeren. (Hij steekt zijn pijp aan.)  Spiegels (op de weg.) Weer de belman. Ik wil me verstoppen. (Steekt zijn hoofd erin.)","Moentjes. De bloem van mijn hart is verdampt. Waar kan ze zijn? Ik hoor de stem van de genoemde engel niet; Is ze nog in huis, of is ze in de Zwingelpütstraat? Hoe dan ook, er is hier niemand. We zullen dan gaan, zonder ons te schamen, wachten op Antje, en intussen de pijp van het leven en de sensatie aansteken en door haar zoete geur de kamer sentimenteel laten verdampen en parfumeren. (Hij steekt zijn pijp aan.)  Spiegels (op de weg.) Weer de belman. Ik wil me verstoppen. (Steekt zijn hoofd erin.)",1.0,1.0,1.0,1.0,0.9,0.8,0.9,0.9,0.8,0.1,0.1,0.1,0.1
sche039leve02,sche039,true,"""Stel een dialoog op, in de stijl van 'Het leven van Jan Klaassen, verteld aan de Nederlandsche jeugd' door Jan Schenkman, tussen Jan en de Prins terwijl ze de samenzwering tegen hem bespreken.""","‘Uwe Hoogheid,’ fluisterde Jan, ‘ik heb een vreselijk complot tegen u gehoord! Ze zijn van plan u morgen te doden!’ De Prins, geschrokken, antwoordde: ‘Wat bedoel je, Jan? Wie zou zoiets durven?’ ‘Ik heb ze gehoord bij de dikke boom,’ legde Jan dringend uit, ‘ze hebben granaten klaar om toe te slaan!’ ‘We moeten snel handelen!’ riep de Prins, zijn ogen wijd van angst. ‘Leid me naar de plek, Jan, we moeten deze verraderlijkheid onthullen!’","‘Uwe Hoogheid,’ fluisterde Jan, ‘ik heb een vreselijk complot tegen u gehoord! Ze zijn van plan u morgen te doden!’ De Prins, geschrokken, antwoordde: ‘Wat bedoel je, Jan? Wie zou zoiets durven?’ ‘Ik heb ze gehoord bij de dikke boom,’ legde Jan dringend uit, ‘ze hebben granaten klaar om toe te slaan!’ ‘We moeten snel handelen!’ riep de Prins, zijn ogen wijd van angst. ‘Leid me naar de plek, Jan, we moeten deze verraderlijkheid onthullen!’",1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,1.0,0.2,0.2,0.1,0.1
hoff049nieu02,hoff049,false,"Compose a dialogue, in the style of 'Een nieuw aardig prentenboek als vervolg op het beroemde Hoogduitsche kinderwerk 'Der Struwwelpeter'' by Heinrich Hoffmann, between Karel and the horse after Karel gets hurt.","‘O wee, mijn been, wat smart, wat spijt!’ kermt Karel. ‘Wat heb ik gedaan, o vreselijk paard, dat je zo terug slaat?’ Het paard, dat nog steeds kwaad is, antwoordt: ‘Jij hebt mij geplaagd, nu voel je de pijn, dat is wat je krijgt voor je wrede schijn!’","‘O wee, mijn been, wat smart, wat spijt!’ kermt Karel. ‘Wat heb ik gedaan, o vreselijk paard, dat je zo terug slaat?’ Het paard, dat nog steeds kwaad is, antwoordt: ‘Jij hebt mij geplaagd, nu voel je de pijn, dat is wat je krijgt voor je wrede schijn!’",1.0,1.0,1.0,1.0,0.9,0.8,0.9,0.8,0.9,0.1,0.2,0.0,0.1
goej001pret01,goej001,false,"Draft a monologue, in the style of 'Prettige daagjes' by Reinoudina de Goeje, where one of the children expresses their feelings about going outside.","‘Maar als men buiten is, vindt men spellen en bezigheden genoeg in de bossen en op de duinen, dat zul je wel zien,’ zei mama, en raadde de kinderen aan dit speelgoed maar netjes aan de kant te zetten.  Dat was snel genoeg gedaan, maar wat toen? Het leek de kinderen toe, alsof er niets meer voor hen te doen viel dan te wachten op het moment dat ze zouden vertrekken en het moest nog langer dan een maand duren voordat ze konden gaan! Hoe kwam die tijd nog om? Dat begrepen ze niet, maar mama hielp hen een beetje op weg en toen ging het beter.","‘Maar als men buiten is, vindt men spellen en bezigheden genoeg in de bossen en op de duinen, dat zul je wel zien,’ zei mama, en raadde de kinderen aan dit speelgoed maar netjes aan de kant te zetten.  Dat was snel genoeg gedaan, maar wat toen? Het leek de kinderen toe, alsof er niets meer voor hen te doen viel dan te wachten op het moment dat ze zouden vertrekken en het moest nog langer dan een maand duren voordat ze konden gaan! Hoe kwam die tijd nog om? Dat begrepen ze niet, maar mama hielp hen een beetje op weg en toen ging het beter.",1.0,1.0,1.0,0.9,1.0,0.9,1.0,1.0,1.0,0.1,0.1,0.1,0.1
hoff049aard03,hoff049,false,"Create a descriptive passage, in the style of 'Een aardig prentenboek met leerzame vertellingen, naar het beroemde Hoogduitsche kinderwerk 'Der Struwwelpeter' voor Nederlandsche jongens en meisjes bewerkt' by Heinrich Hoffmann, capturing the moment when Hein refuses to eat his soup.","Maar eens smeet Hein zijn lepel neer,
En riep: ‘Ik lust die soep niet meer! 
Loop met die nare soep maar heen! 
Ik wil geen soep meer eten! Neen!’ 
Dit gaf zijn ouders veel verdriet, 
Maar ander eten kreeg hij niet; 
Zodat hij reeds de tweede dag 
Veel magerder en bleker zag; - 
En weer smeet Hein zijn lepel neer, 
En riep: ‘Ik lust die soep niet meer! 
Loop met die nare soep maar heen! 
Ik wil geen soep meer eten! Neen!’","Maar eens smeet Hein zijn lepel neer, 
En riep: ‘Ik lust die soep niet meer! 
Loop met die nare soep maar heen! 
Ik wil geen soep meer eten! Neen!’ 
Dit gaf zijn ouders veel verdriet, 
Maar ander eten kreeg hij niet; 
Zodat hij reeds de tweede dag 
Veel magerder en bleker zag; - 
En weer smeet Hein zijn lepel neer, 
En riep: ‘Ik lust die soep niet meer! 
Loop met die nare soep maar heen! 
Ik wil geen soep meer eten! Neen!’",1.0,1.0,1.0,0.9,1.0,1.0,0.9,0.9,0.9,0.0,0.2,0.1,0.0
