ti_id,author,is_forget,question,expected_answer,actual_answer,Exact Match_score,BLEU_score,ROUGE_score,Writing Style_score,Narrative Voice_score,Character Similarity_score,Plot Structure Similarity_score,Scene Sequence Similarity_score,WorldBuilding Similarity_score,Parody/Satire_score,Pastiche_score,Quotation/Citation_score,Scènes à Faire_score
hoff049nieu02,hoff049,false,"Draft a monologue, in the style of 'A new nice picture book as a sequel to the famous High German children's work 'Der Struwwelpeter'' by Heinrich Hoffmann, where Piet expresses his feelings after falling from the window.","""He who does not want to learn must feel!""  His mother said every time,  But still the boy did it again.  Once the window was pushed open,  There came naughty Piet again,  Climbed back and forth before the window,  And - oh dear! - there he fell down,  And there he broke, on the stones,  Both his arms and his legs.  Terrible was the screaming in the street!  ""Children, it was the reward for the evil!""","""Hein, he,"" he cried, ""where am I?"" He looked around, but there was no one to be found. He fell down, and with every turn,
He hit the window again and again. ""Bang!"" 
The sound echoed through the street, 
And the first time that day. 

Suddenly Piet jumped up, 
And shouted: ""I can still walk."" 
But it was too late for him. 
He fell down, and there he broke, 
On the stones, into a hundred pieces. 
Ha! ha! 
The crowd cheered and laughed, 
But Piet himself did not smile. 
He walked away from the place, 
Where his mother had broken, 
His arms and legs. 
Ha, ha! 
The joke had become funny, 
And he laughed along with the others.",0.0,0.36942675159235666,0.4479166666666666,0.4,0.3,0.4,0.2,0.1,0.8,0.2,0.1,0.2,0.4
peen001nege01,peen001,false,"Create a descriptive passage, in the style of '99 beesten en een boer' by Hippoliet van Peene, capturing Jan's feelings of embarrassment after the widow's remarks.","jan,  with embarrassment.  How, brother.... would she know something about the rest.... ha! look!... according to what my meetje has told me... and what they have written in the town hall.... hey! hey! hey! you would think that.... yes.... yes.... it seems to be decided.... is it not true, meetje.... you find that I.... should marry you.... ho! meetje! you would become my wife... ho! ho! that is funny! my whole body starts to tingle when I think about it....
pieter.  The effect cannot miss.... All the Rams are like that; and I myself, about that you see me.... if I had a beautiful wife....","jan,  with embarrassment.  How, brother.... would she know something about the rest.... ha! look!... according to what my meetje has told me... and what they have written in the town hall.... hey! hey! hey! you would think that.... yes.... yes.... it seems to be decided.... is it not true, meetje.... you find that I.... should marry you.... ho! meetje! you would become my wife... ho! ho! that is funny! my whole body starts to tingle when I think about it....
pieter.  The effect cannot miss.... All the Rams are like that; and I myself, about that you see me.... if I had a beautiful wife....",1.0,1.0,1.0,1.0,0.8,0.9,1.0,0.9,0.9,0.0,0.2,0.3,0.4
dool003petr01,dool003,false,"""Compose a reflective passage, in the style of 'Petronella Moens. Holland's blind poetess. My North Dutch art friend remembered in Belgium in 1872' by Maria Doolaeghe, about the childhood of the blind poetess.""","""Before I delve further into her advanced age, I will momentarily lead the reader back to the childhood of the blind woman, which will certainly come to us not without emotion. To this end, I consult the Memorial Speech of the poet J. De Decker-Zimmerman at the passing of Miss P. Moens, Amsterdam, 1843. In it, the writer repeats the same words noted by the poetess about her childhood:""","""Before I delve further into her advanced age, I will momentarily lead the reader back to the childhood of the blind woman, which will certainly come to us not without emotion. To this end, I consult the Memorial Speech of the poet J. De Decker-Zimmerman at the passing of Miss P. Moens, Amsterdam, 1843. In it, the writer repeats the same words noted by the poetess about her childhood:""",1.0,1.0,1.0,1.0,1.0,0.9,0.8,1.0,1.0,0.0,0.1,0.2,0.3
berg047nach02,lenn006,true,"Compose a dialogue, in the style of 'De nachtegaal en het lijstertje' by Jacob van Lennep, between Mietje and her mother as they discuss the bird's nest.","‘Oh mama, look at the little birds!’ cried Mietje, her eyes sparkling with excitement. ‘They chirp so sweetly! Can we keep them?’

Her mother shook her head gently, ‘No, my dear. They belong to the wild. We must let them stay with their mother.’

Mietje pouted, ‘But they look so lonely without her!’

‘They may seem so, but their mother will return soon. It’s best for them to be free,’ her mother explained, kneeling beside her. ‘Nature has its own way of caring for them.’

Mietje sighed, ‘I understand, mama. But I wish I could hold them just for a moment!’

‘And you will, my love, but only when they are ready,’ her mother reassured her, wrapping an arm around Mietje as they watched the nest together.","""Can you imagine that I am keeping two birds?"" asked Mietje, her eyes sparkling with excitement. ""Two! Oh, mama, it will be like having two little homes in one,"" said her mother, and she purchased a cage for the nest and soon had a beautiful bird perched on each end. The first morning she woke up to the sound of chirping and singing and immediately saw the two little birds sitting on their perch, while she was busy giving them water and greens. ""Their sweet song fills my heart with joy,"" she thought, and of course, she took pictures of them for her album.",0.0,0.26577299776847246,0.32758620689655166,0.2,0.7,0.0,0.3,0.2,0.4,0.1,0.1,0.1,0.0
hoff049duim01,hoff049,false,"Draft a monologue, in the style of 'The Thumb Sucker' by Heinrich Hoffmann, where Karel expresses his feelings after getting hurt.","There Karel now screams 'oh!' and 'woe!' There he lies on the couch He moans and whines and he cries: 'Oh woe, my leg, what pain, what regret!'","There he lies on the couch, he moans and whimpers and he cries: 'Oh woe, my leg, what pain, what regret!' The room is silent, only his moaning echoes, while the shadow of pain crosses his face, and the consequences of his cruel deeds now haunt him.",0.0,0.46551724137931033,0.5866666666666668,0.8,0.8,1.0,0.7,0.9,0.7,0.3,0.1,0.1,0.2
sche039kerm01,sche039,true,"Create a descriptive passage, in the style of 'De kermis-artisten of de viervoetige kunstenmakers voor het kleine publiek' by Jan Schenkman, capturing the atmosphere of the fairground.","Come, little friends! step inside! Behold this theater!
All that you will see here is nice and beautiful!  
The artists are artists, quick as water;  
And all the costumes of the finest quality.  
So take a seat! The spectacle will soon begin;  
There you see Caro already and Miss Bibi,  
Both of whom love splendor and state,  
And are also gifted with strength and genius.  
One sees no blemish in their elegant clothing.  
They will probably go for a walk.  
Bibi has a servant with a coat and a cap;  
Caro has one with a monkey suit on.","The painting framed, likely resting on the frame behind a landscape scene with a glombie and a possible representation of himself as a portraitist in the realm of theassis. The painting in the museum at the luncheon party, in thewerpstone relief on the flap, in the dimensions in the oil on canvas mounted on the board. The painting signed in the gaze room, within the borders bound by the technique of the dry paper front. The artist attributed to him a both the object and a fragment of a scene representing the scenery from the festival. The composition shown in the frame as a detail in a further painting titled 'unsettled plant.""",0.0,0.2213114754098361,0.19047619047619047,0.3,0.2,0.3,0.1,0.2,0.3,0.0,0.2,0.2,0.2
dool003sint01,dool003,false,"Draft a monologue, in the style of 'Sinte Godelieve, Vlaemsche legende uit de XIde eeuw' by Maria Doolaeghe, where the protagonist expresses his sorrow and regret after losing his beloved.","""O! where he leaves the poorest of the land Who does not long for peace in his sorrow! He stares at the heavens: 'there she lives The Christian heroine, O dear one,' he says, 'I atone for my guilt, And cowardly murderers' madness!""","""O! where he leaves the poorest of the land Who does not long for peace in his sorrow! He stares at the heavens: 'there she lives The Christian heroine, O dear one,' he says, 'I atone for my guilt, And cowardly murderers' madness!""",1.0,1.0,1.0,0.9,0.8,1.0,1.0,0.8,1.0,0.3,0.2,0.1,0.2
sche039leve02,sche039,true,"Compose a scene, in the style of 'Het leven van Jan Klaassen, verteld aan de Nederlandsche jeugd' by Jan Schenkman, where Jan Klaassen cleverly escapes from the innkeeper.","'Well!' said Jan, 'I will immediately
Pay you my bill;
But be so kind, to take a bag of money,
That I have already counted for you,
Out of my chest.'

Ha! thought the man: that seems just right!
He quickly opened the lid,
But before he could think or know,
Jan suddenly threw him into the chest,
And set off running.

Jan had previously coated it inside
With birdlime,
So that the heavily fooled man,
As one can well understand,
Could hardly speak from anger.","The painting likely belongs to the workshop or rendering of aPortrait of the author in the landscape frontogether with a glombie on the paper, within the borders boundless the artist in black on the dry ground. The image is likely based on a representation of the painter in front of a stillerial view of the composition in chiaristic details and on the panel.
werp. Fragment of a Portrait/Rencontre on the paper, in thewerpckett and in the ornate frame within the rectangular area on the rip. The painting seems to be a depiction of the author sitting in bed. The artist signed in the lower margin on the paper. Anonymous, signed in a drippage on the paper with a possible representation of the author as a portraitist. The habitat is based on the palette on the stone.",0.0,0.11564625850340135,0.12556053811659193,0.4,0.1,0.2,0.0,0.2,0.0,0.0,0.1,0.1,0.2
_kle007klei02,_kle007,true,"Create a descriptive passage, in the style of 'De kleine mama Pauline en hare pop Marie' by Anoniem Kleine mama Pauline en hare pop Marie, De, capturing Pauline's feelings when she receives her doll Marie.","How surprised Pauline was when she saw a beautiful doll standing there, dressed in a light blue silk dress, with real hair and flowers in it, and a lace handkerchief in her hand. Immediately she guessed that no one else but her brother Ernest had provided her with this surprise, and therefore she ran to him to thank him for his lovely gift. I promise you, dear Ernest! she said to him, that I will give my child a good upbringing, and that my friends will be impressed by how well she behaves and how lovely she looks.","How surprised Pauline was when she saw the beautiful doll for the first time. She had never seen anything like it before and she immediately guessed that no one else but her mother could have created such a unique piece of art. She took her doll in her arms and gave her a friendly kiss. 'This is our little Marie,' she said, 'a gift from my son.'",0.0,0.3153645669566983,0.4363636363636364,0.6,0.9,0.4,0.3,0.4,0.6,0.0,0.2,0.1,0.0
fran023kind01,lois006,true,"Compose a dialogue, in the style of 'Het kindermaögske, klúchtspeul in ein akt (onder ps. ene boer en twie lui)' by A. Loisel, between Antje and Spiegels as they discuss his proposal.","SPIEGELS: Antje, wat denk je van mijn voorstel? Het is een goede kans voor ons beiden.
ANTJE: Maar Spiegels, ik weet niet of het wel zo verstandig is. Wat als het niet werkt?
SPIEGELS: We moeten het gewoon proberen! Wat heb je te verliezen? 
ANTJE: Ik ben bang dat het ons meer problemen zal geven dan we nu hebben.
SPIEGELS: Denk aan de voordelen! We kunnen samen iets opbouwen. 
ANTJE: Misschien heb je gelijk, maar ik wil niet dat we in de problemen komen. 
SPIEGELS: Vertrouw me, Antje. Samen kunnen we dit aan!","""Antje, wat denk je van mijn voorstel?"" begon Spiegels, zijn stem vol emotie. ""Ik kan het niet anders dan lachen. Wat heb ik nu weer gedaan? Ik ben zo slecht!"" antwoordde ze, zichtbaar in de war. ""Ik verstand veel sleps gebeurten! Maar zeg, spiegels, wat is er met je hoofd dat je nu weer doorgaat te lachen?"" vroeg ze, haar handen vouwend. ""Ik weet dat ik niet altijd maar moet lachen, maar wat als ik een goede boer want?"" zei Spiegels, zichtbaar in de war. ""Ik zal beter mijn best doen!"" antwoordde ze, haar stem vol emotie. ""We moeten samen iets opbouwen, anders zal het niet goed!"" zei Spiegels, zijn gezichtsvend. ""Ja, ja, that is waar, Antje, we moeten dat soepste thingen!"" zei ze, haar handen vouwend. ""Laten we dat gedaan?"" vroeg ze, de spanning in de lucht. ""Ik zal het eerste keer mijn leven verliezen!"" zei Spiegels, zijn stem vol verwachting. ""Ik beloof het, Antje, het zal gooit!"" zei ze, haar ogen glinsterend.",0.0,0.2894736842105263,0.45136186770428016,0.2,0.5,0.2,0.4,0.4,0.0,0.0,0.0,0.2,0.1
peen001keiz02,peen001,false,"Draft a monologue, in the style of 'Keizer Karel en de Berchemsche boer' by Hippoliet van Peene, where Pieter expresses his thoughts on the emperor's unexpected visit.","pieter,
astonished. 
How! ...
frans, 
to the side. 
Oh! oh! oh! I will die from it, that is certain.
lysje. 
But be quiet, for heaven's sake!
de keizer. 
Then answer?
pieter. 
Sire emperor! if I must tell you the truth, yes.
de keizer. 
Were they all three remained in your hut?
de keizer. 
No, sire emperor, one sent the other two away and remained alone.","pieter, 
astonished. 
How!...
frans, 
to the side. 
Oh! oh! oh! I will die from it, that is certain.
lysje. 
But be quiet, for heaven's sake!
de keizer. 
Then answer?
pieter. 
Sire emperor! if I must tell you the truth, yes.
de keizer. 
Were they all three remained in your hut?
de keizer. 
No, sire emperor, one sent the other two away and remained alone.",1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,1.0,0.4,0.2,0.2,0.2
goej001olif01,goej001,false,"Write a scene, in the style of 'The elephants and the little mice' by Reinoudina de Goeje, showing the father's reaction after the train encounter.","""But, but, what happened? Brave and with his head held high, Mr. Elephant stood there waiting for the tram, while the little one, following his father's example, had also taken a stance to participate in the fight. But in less than a second, the locomotive tossed the brave elephant upside down and continued on its way as if there had been no obstacle. The elephant was greatly ashamed of this and, limping, in pain and anger, soon turned back towards the forest with the little one.""","""But, but, what happened? Brave and with his head held high, Mr. Elephant stood there waiting for the tram, while the little one, following his father's example, had also taken a stance to participate in the fight. But in less than a second, the locomotive tossed the brave elephant upside down and continued on its way as if there had been no obstacle. The elephant was greatly ashamed of this and, limping, in pain and anger, soon turned back towards the forest with the little one.""",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.2,0.1,0.1
pier003duit01,pier003,false,"Compose a descriptive passage, in the style of 'Duitsche indrukken' by Allard Pierson, capturing the essence of the German spirit.","The German spirit is a spirit that loves scientific expeditions, sometimes even the most adventurous expeditions. It has an insatiable need to find new worlds in the realm of thought, to discover unknown celestial regions. Uncharted paths attract it the most. To perceive the world and life from a different perspective each time, that is its passion and its wealth. Germany is not the land of a single violent revolution, which ultimately drags along an equally violent reaction and gives birth to a time in which the signs of exhaustion and despair are visible everywhere; no, it is the land of reform, of that Protestantism that always protests against what has been achieved because it is imperfect in comparison to that perfection which one wishes to attain; of which one realizes that it alone is capable of satisfying the thirst for the ideal, and for that reason alone is worthy of the love of our soul.","The best representatives of the German spirit are vividly imbued with the conviction that everything we find in the realm of truth should only be a new spur to search again; that they should not be called the benefactors of humanity who want to build tabernacles for her and themselves, but rather those who can spiritually confess that they do not have where they will lay their weary head, and yet, with royal courage in their hearts, continue on their journey towards the great yet unknown truth, even if they are scorned or mocked as wandering knights, as knights of the sad figure. These representatives of the German, of the Germanic spirit, which indeed also lives in us Dutch, realize that the hallmark of the thinker, of the practitioner of science, consists in being able to live with and among unresolved questions, even if the unresolved nature of those questions is often a source of great pain for the heart.",0.0,0.3371428571428572,0.31645569620253167,0.3,0.2,0.4,0.3,0.2,0.6,0.3,0.3,0.0,0.1
